name,location,body_type,year,kilometers_driven,fuel_type,transmission,owner_type,mileage,engine,power,seats,new_price,price
2016 Maruti Wagon R 1.0 VXI AMT,Ghaziabad,Hatchback,2016,69324,Petrol,Automatic,1,22.0,1197.0,88.0,5.0,750000.0,381000.0
2022 Maruti Celerio ZXI PLUS,Faridabad,Hatchback,2022,28788,Petrol,Manual,1,25.0,998.0,66.0,5.0,700000.0,563000.0
2012 Maruti Swift VXI,Delhi,Hatchback,2012,97699,Petrol,Manual,1,22.0,1197.0,88.0,5.0,850000.0,388000.0
2010 Maruti A Star LXI,Gurugram,Other,2010,103867,Petrol,Manual,2,,,,,,208000.0
2019 Maruti Baleno ALPHA PETROL 1.2,Noida,Hatchback,2019,36932,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,716000.0
2016 Maruti Ciaz ZXI AT,Ghaziabad,Sedan,2016,96520,Petrol,Automatic,2,20.0,1462.0,103.0,5.0,1100000.0,565000.0
2021 Maruti Celerio ZXI PLUS,Faridabad,Hatchback,2021,22245,Petrol,Manual,1,25.0,998.0,66.0,5.0,700000.0,566000.0
2014 Maruti Alto K10 VXI,Delhi,Hatchback,2014,49599,Petrol,Manual,1,24.0,998.0,66.0,5.0,600000.0,299000.0
2011 Maruti Wagon R 1.0 VXI,Gurugram,Hatchback,2011,53178,Petrol,Manual,3,22.0,1197.0,88.0,5.0,750000.0,245000.0
2022 Maruti New Wagon-R ZXI 1.2 AMT,Noida,Other,2022,27743,Petrol,Automatic,1,,,,,,643000.0
2018 Maruti Celerio ZXI AMT (O),Ghaziabad,Hatchback,2018,43407,Petrol,Automatic,1,25.0,998.0,66.0,5.0,700000.0,479000.0
2012 Maruti A Star VXI,Faridabad,Other,2012,71079,Petrol,Manual,1,,,,,,261000.0
2020 Maruti Ciaz DELTA 1.5 SHVS MT PETROL,Delhi,Sedan,2020,60741,Petrol,Manual,1,20.0,1462.0,103.0,5.0,1100000.0,779000.0
2020 Maruti Ciaz ALPHA AT 1.5 SHVS PETROL,Gurugram,Sedan,2020,12867,Petrol,Automatic,1,20.0,1462.0,103.0,5.0,1100000.0,956000.0
2019 Maruti Dzire ZXI AMT,Noida,Sedan,2019,28533,Petrol,Automatic,2,23.0,1197.0,89.0,5.0,900000.0,694000.0
2014 Maruti Swift VXI,Ghaziabad,Hatchback,2014,71516,Petrol,Manual,1,22.0,1197.0,88.0,5.0,850000.0,450000.0
2013 Maruti Swift VXI,Faridabad,Hatchback,2013,27532,Petrol,Manual,1,22.0,1197.0,88.0,5.0,850000.0,441000.0
2016 Maruti Ciaz ZXI,Delhi,Sedan,2016,68199,Petrol,Manual,2,20.0,1462.0,103.0,5.0,1100000.0,620000.0
2015 Maruti Wagon R 1.0 VXI,Gurugram,Hatchback,2015,110669,Petrol,Manual,1,22.0,1197.0,88.0,5.0,750000.0,320000.0
2019 Maruti New Wagon-R VXI 1.0 AMT,Noida,Other,2019,30598,Petrol,Automatic,1,,,,,,527000.0
2015 Maruti Ertiga ZXI,Ghaziabad,MPV,2015,46440,Petrol,Manual,1,20.5,1462.0,103.0,7.0,1150000.0,700000.0
2018 Maruti Swift ZXI PLUS,Faridabad,Hatchback,2018,64747,Petrol,Manual,1,22.0,1197.0,88.0,5.0,850000.0,718000.0
2018 Maruti IGNIS ALPHA 1.2 AMT,Delhi,Hatchback,2018,43456,Petrol,Automatic,2,20.9,1197.0,82.0,5.0,800000.0,563000.0
2011 Maruti Swift VXI,Gurugram,Hatchback,2011,104553,Petrol,Manual,1,22.0,1197.0,88.0,5.0,850000.0,352000.0
2018 Maruti Baleno ALPHA CVT PETROL 1.2,Noida,Hatchback,2018,26277,Petrol,Automatic,2,22.3,1197.0,89.0,5.0,900000.0,702000.0
2014 Maruti Alto K10 LXI,Ghaziabad,Hatchback,2014,63792,Petrol,Manual,1,24.0,998.0,66.0,5.0,600000.0,267000.0
2017 Maruti Wagon R 1.0 VXI AMT,Faridabad,Hatchback,2017,36404,Petrol,Automatic,2,22.0,1197.0,88.0,5.0,750000.0,424000.0
2015 Maruti Ciaz ZXI,Delhi,Sedan,2015,97889,Petrol,Manual,2,20.0,1462.0,103.0,5.0,1100000.0,538000.0
2016 Maruti Celerio VXI,Gurugram,Hatchback,2016,29309,Petrol,Manual,2,25.0,998.0,66.0,5.0,700000.0,440000.0
2012 Maruti Swift Dzire VDI,Noida,Hatchback,2012,110904,Diesel,Manual,2,22.0,1197.0,88.0,5.0,850000.0,411000.0
2015 Maruti Swift VXI,Ghaziabad,Hatchback,2015,74945,Petrol,Manual,3,22.0,1197.0,88.0,5.0,850000.0,471000.0
2013 Maruti Swift VDI,Faridabad,Hatchback,2013,97837,Diesel,Manual,3,22.0,1197.0,88.0,5.0,850000.0,415000.0
2023 Maruti New Wagon-R VXI 1.0 AMT,Delhi,Other,2023,8230,Petrol,Automatic,1,,,,,,745000.0
2019 Maruti New Wagon-R VXI 1.0 AMT,Gurugram,Other,2019,67526,Petrol,Automatic,1,,,,,,502000.0
2016 Maruti Wagon R 1.0 VXI AMT,Noida,Hatchback,2016,48043,Petrol,Automatic,1,22.0,1197.0,88.0,5.0,750000.0,390000.0
2015 Maruti Swift VXI,Ghaziabad,Hatchback,2015,40348,Petrol,Manual,2,22.0,1197.0,88.0,5.0,850000.0,492000.0
2022 Maruti Ciaz ALPHA 1.5 SHVS PETROL,Faridabad,Sedan,2022,14772,Petrol,Manual,1,20.0,1462.0,103.0,5.0,1100000.0,997000.0
2020 Maruti Ciaz ALPHA AT 1.5 SHVS PETROL,Delhi,Sedan,2020,70110,Petrol,Automatic,1,20.0,1462.0,103.0,5.0,1100000.0,840000.0
2014 Maruti Wagon R 1.0 VXI,Gurugram,Hatchback,2014,35720,Petrol,Manual,1,22.0,1197.0,88.0,5.0,750000.0,363000.0
2019 Maruti Ciaz ALPHA AT 1.5 SHVS PETROL,Noida,Sedan,2019,29041,Petrol,Automatic,2,20.0,1462.0,103.0,5.0,1100000.0,898000.0
2018 Maruti Dzire VXI,Ghaziabad,Sedan,2018,38445,Petrol,Manual,1,23.0,1197.0,89.0,5.0,900000.0,686000.0
2011 Maruti Wagon R 1.0 VXI,Faridabad,Hatchback,2011,79659,Petrol,Manual,1,22.0,1197.0,88.0,5.0,750000.0,267000.0
2017 Maruti Baleno ZETA PETROL 1.2,Delhi,Hatchback,2017,23573,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,699000.0
2016 Maruti Celerio VXI,Gurugram,Hatchback,2016,77319,Petrol,Manual,1,25.0,998.0,66.0,5.0,700000.0,406000.0
2021 Maruti Celerio ZXI PLUS,Noida,Hatchback,2021,8254,Petrol,Manual,1,25.0,998.0,66.0,5.0,700000.0,651000.0
2023 Maruti Alto K10 VXI PLUS AMT,Ghaziabad,Hatchback,2023,6675,Petrol,Automatic,2,24.0,998.0,66.0,5.0,600000.0,580000.0
2014 Maruti Celerio VXI AMT,Faridabad,Hatchback,2014,10558,Petrol,Automatic,1,25.0,998.0,66.0,5.0,700000.0,398000.0
2023 Maruti Ertiga ZXI+ AT SHVS,Delhi,MPV,2023,11016,Petrol,Automatic,1,20.5,1462.0,103.0,7.0,1150000.0,1364000.0
2015 Maruti Wagon R 1.0 VXI,Gurugram,Hatchback,2015,77640,Petrol,Manual,1,22.0,1197.0,88.0,5.0,750000.0,352000.0
2013 Maruti Alto K10 VXI,Noida,Hatchback,2013,24202,Petrol,Manual,1,24.0,998.0,66.0,5.0,600000.0,284000.0
2016 Maruti Wagon R 1.0 VXI AMT,Ghaziabad,Hatchback,2016,38333,Petrol,Automatic,1,22.0,1197.0,88.0,5.0,750000.0,408000.0
2023 Maruti Alto K10 VXI AMT,Faridabad,Hatchback,2023,3136,Petrol,Automatic,1,24.0,998.0,66.0,5.0,600000.0,567000.0
2020 Maruti S PRESSO VXI+,Delhi,Other,2020,21196,Petrol,Manual,1,,,,,,443000.0
2021 Maruti Baleno ZETA CVT PETROL 1.2,Gurugram,Hatchback,2021,26477,Petrol,Automatic,2,22.3,1197.0,89.0,5.0,900000.0,823000.0
2019 Maruti Swift ZXI AMT,Noida,Hatchback,2019,21955,Petrol,Automatic,1,22.0,1197.0,88.0,5.0,850000.0,697000.0
2022 Maruti Dzire VXI AMT,Ghaziabad,Sedan,2022,16023,Petrol,Automatic,1,23.0,1197.0,89.0,5.0,900000.0,755000.0
2013 Maruti Alto 800 VXI,Faridabad,Hatchback,2013,46661,Petrol,Manual,1,24.0,998.0,66.0,5.0,600000.0,275000.0
2022 Maruti Dzire ZXI Plus AMT,Delhi,Sedan,2022,24567,Petrol,Automatic,1,23.0,1197.0,89.0,5.0,900000.0,849000.0
2017 Maruti IGNIS ZETA 1.2 AMT,Gurugram,Hatchback,2017,68890,Petrol,Automatic,1,20.9,1197.0,82.0,5.0,800000.0,543000.0
2012 Maruti Swift Dzire ZXI,Noida,Hatchback,2012,36201,Petrol,Manual,1,22.0,1197.0,88.0,5.0,850000.0,512000.0
2011 Maruti Wagon R 1.0 VXI,Ghaziabad,Hatchback,2011,34408,Petrol,Manual,2,22.0,1197.0,88.0,5.0,750000.0,275000.0
2018 Maruti Celerio ZXI AMT (O),Faridabad,Hatchback,2018,80488,Petrol,Automatic,2,25.0,998.0,66.0,5.0,700000.0,445000.0
2017 Maruti Celerio ZXI AMT,Delhi,Hatchback,2017,113666,Petrol,Automatic,1,25.0,998.0,66.0,5.0,700000.0,420000.0
2023 Maruti S PRESSO VXI PLUS (O) AMT,Gurugram,Other,2023,7370,Petrol,Automatic,1,,,,,,593000.0
2016 Maruti Swift VXI,Noida,Hatchback,2016,70649,Petrol,Manual,1,22.0,1197.0,88.0,5.0,850000.0,555000.0
2018 Maruti Ciaz DELTA 1.5 SHVS MT PETROL,Ghaziabad,Sedan,2018,42483,Petrol,Manual,1,20.0,1462.0,103.0,5.0,1100000.0,750000.0
2016 Maruti Alto K10 VXI (O),Faridabad,Hatchback,2016,19613,Petrol,Manual,2,24.0,998.0,66.0,5.0,600000.0,352000.0
2015 Maruti Ertiga ZDI,Delhi,MPV,2015,57858,Diesel,Manual,1,20.5,1462.0,103.0,7.0,1150000.0,775000.0
2017 Maruti Baleno ZETA PETROL 1.2,Gurugram,Hatchback,2017,48247,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,646000.0
2023 Maruti S PRESSO VXI (O) AMT,Noida,Other,2023,11631,Petrol,Automatic,1,,,,,,571000.0
2019 Maruti Celerio VXI AMT (O),Ghaziabad,Hatchback,2019,66087,Petrol,Automatic,1,25.0,998.0,66.0,5.0,700000.0,503000.0
2016 Maruti Celerio ZXI AMT,Faridabad,Hatchback,2016,51729,Petrol,Automatic,1,25.0,998.0,66.0,5.0,700000.0,476000.0
2020 Maruti S PRESSO VXI AMT,Delhi,Other,2020,18350,Petrol,Automatic,2,,,,,,463000.0
2015 Maruti Wagon R 1.0 VXI AMT,Gurugram,Hatchback,2015,38523,Petrol,Automatic,1,22.0,1197.0,88.0,5.0,750000.0,397000.0
2015 Maruti Wagon R 1.0 VXI,Noida,Hatchback,2015,27184,Petrol,Manual,2,22.0,1197.0,88.0,5.0,750000.0,375000.0
2019 Maruti Ciaz ALPHA AT 1.5 SHVS PETROL,Ghaziabad,Sedan,2019,49968,Petrol,Automatic,1,20.0,1462.0,103.0,5.0,1100000.0,904000.0
2012 Maruti Swift VDI,Faridabad,Hatchback,2012,96264,Diesel,Manual,2,22.0,1197.0,88.0,5.0,850000.0,401000.0
2016 Maruti Swift VXI,Delhi,Hatchback,2016,92616,Petrol,Manual,2,22.0,1197.0,88.0,5.0,850000.0,555000.0
2017 Maruti Celerio VXI,Gurugram,Hatchback,2017,37599,Petrol,Manual,1,25.0,998.0,66.0,5.0,700000.0,456000.0
2014 Maruti Celerio VXI AMT,Noida,Hatchback,2014,75385,Petrol,Automatic,2,25.0,998.0,66.0,5.0,700000.0,367000.0
2022 Maruti S PRESSO VXI+,Ghaziabad,Other,2022,6410,Petrol,Manual,1,,,,,,486000.0
2021 Maruti S PRESSO VXI+,Faridabad,Other,2021,34267,Petrol,Manual,2,,,,,,456000.0
2012 Maruti Alto K10 VXI,Delhi,Hatchback,2012,71979,Petrol,Manual,1,24.0,998.0,66.0,5.0,600000.0,254000.0
2014 Maruti Ciaz VDI,Gurugram,Sedan,2014,86623,Diesel,Manual,2,20.0,1462.0,103.0,5.0,1100000.0,560000.0
2013 Maruti Swift Dzire VXI,Noida,Hatchback,2013,106215,Petrol,Manual,2,22.0,1197.0,88.0,5.0,850000.0,421000.0
2016 Maruti Ciaz ZXI+,Ghaziabad,Sedan,2016,34800,Petrol,Manual,2,20.0,1462.0,103.0,5.0,1100000.0,674000.0
2018 Maruti Ertiga ZDI + SHVS,Faridabad,MPV,2018,69668,Diesel,Manual,1,20.5,1462.0,103.0,7.0,1150000.0,1005000.0
2018 Maruti Ciaz ALPHA 1.4 PETROL,Delhi,Sedan,2018,49559,Petrol,Manual,2,20.0,1462.0,103.0,5.0,1100000.0,710000.0
2018 Maruti Baleno DELTA CVT PETROL 1.2,Gurugram,Hatchback,2018,36967,Petrol,Automatic,1,22.3,1197.0,89.0,5.0,900000.0,660000.0
2014 Maruti Celerio VXI AMT,Noida,Hatchback,2014,71320,Petrol,Automatic,1,25.0,998.0,66.0,5.0,700000.0,372000.0
2021 Maruti Alto VXI PLUS,Ghaziabad,Hatchback,2021,28158,Petrol,Manual,1,24.0,998.0,66.0,5.0,600000.0,420000.0
2013 Maruti Wagon R 1.0 VXI,Faridabad,Hatchback,2013,40896,Petrol,Manual,1,22.0,1197.0,88.0,5.0,750000.0,358000.0
2021 Maruti Celerio ZXI AMT,Delhi,Hatchback,2021,20754,Petrol,Automatic,1,25.0,998.0,66.0,5.0,700000.0,660000.0
2016 Maruti Celerio VXI AMT (O),Gurugram,Hatchback,2016,62383,Petrol,Automatic,1,25.0,998.0,66.0,5.0,700000.0,439000.0
2022 Maruti Alto K10 VXI PLUS,Noida,Hatchback,2022,13847,Petrol,Manual,1,24.0,998.0,66.0,5.0,600000.0,511000.0
2017 Maruti Alto K10 VXI,Ghaziabad,Hatchback,2017,13628,Petrol,Manual,1,24.0,998.0,66.0,5.0,600000.0,392000.0
2017 Maruti Baleno ALPHA PETROL 1.2,Faridabad,Hatchback,2017,57040,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,662000.0
2019 Maruti Ciaz ALPHA AT 1.5 SHVS PETROL,Delhi,Sedan,2019,41774,Petrol,Automatic,1,20.0,1462.0,103.0,5.0,1100000.0,917000.0
2017 Maruti Wagon R 1.0 VXI AMT,Gurugram,Hatchback,2017,84182,Petrol,Automatic,2,22.0,1197.0,88.0,5.0,750000.0,443000.0
2016 Maruti Celerio VXI AMT (O),Noida,Hatchback,2016,62447,Petrol,Automatic,1,25.0,998.0,66.0,5.0,700000.0,442000.0
2016 Maruti Baleno ZETA CVT PETROL 1.2,Ghaziabad,Hatchback,2016,91417,Petrol,Automatic,2,22.3,1197.0,89.0,5.0,900000.0,610000.0
2019 Maruti S PRESSO VXI (O),Faridabad,Other,2019,44848,Petrol,Manual,1,,,,,,411000.0
2018 Maruti Ciaz ZETA 1.4 AT PETROL,Delhi,Sedan,2018,50334,Petrol,Automatic,2,20.0,1462.0,103.0,5.0,1100000.0,765000.0
2019 Maruti New Wagon-R VXI 1.2 AMT,Gurugram,Other,2019,16416,Petrol,Automatic,2,,,,,,615000.0
2018 Maruti Celerio ZXI AMT,Noida,Hatchback,2018,35370,Petrol,Automatic,1,25.0,998.0,66.0,5.0,700000.0,534000.0
2015 Maruti Celerio ZXI,Ghaziabad,Hatchback,2015,31672,Petrol,Manual,1,25.0,998.0,66.0,5.0,700000.0,414000.0
2021 Maruti Alto VXI PLUS,Faridabad,Hatchback,2021,29878,Petrol,Manual,2,24.0,998.0,66.0,5.0,600000.0,397000.0
2021 Maruti Baleno DELTA CVT PETROL 1.2,Delhi,Hatchback,2021,19123,Petrol,Automatic,1,22.3,1197.0,89.0,5.0,900000.0,815000.0
2023 Maruti IGNIS ZETA 1.2 AMT,Gurugram,Hatchback,2023,4714,Petrol,Automatic,1,20.9,1197.0,82.0,5.0,800000.0,754000.0
2018 Maruti Swift VXI,Noida,Hatchback,2018,37330,Petrol,Manual,2,22.0,1197.0,88.0,5.0,850000.0,577000.0
2023 Maruti Swift VXI,Ghaziabad,Hatchback,2023,9075,Petrol,Manual,1,22.0,1197.0,88.0,5.0,850000.0,733000.0
2022 Maruti Baleno ZETA PETROL 1.2,Faridabad,Hatchback,2022,34474,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,772000.0
2011 Maruti Swift Dzire VDI,Delhi,Hatchback,2011,110407,Diesel,Manual,2,22.0,1197.0,88.0,5.0,850000.0,349000.0
2022 Maruti Swift ZXI PLUS AMT DUAL TONE,Gurugram,Hatchback,2022,31459,Petrol,Automatic,1,22.0,1197.0,88.0,5.0,850000.0,842000.0
2018 Maruti Swift ZXI AMT,Noida,Hatchback,2018,44996,Petrol,Automatic,1,22.0,1197.0,88.0,5.0,850000.0,631000.0
2017 Maruti Ciaz DELTA 1.4 MT PETROL,Ghaziabad,Sedan,2017,94757,Petrol,Manual,1,20.0,1462.0,103.0,5.0,1100000.0,504000.0
2021 Maruti Baleno DELTA CVT PETROL 1.2,Faridabad,Hatchback,2021,32596,Petrol,Automatic,2,22.3,1197.0,89.0,5.0,900000.0,667000.0
2020 Maruti Vitara Brezza ZXI PLUS AT SHVS,Delhi,SUV,2020,50421,Petrol,Automatic,1,18.7,1462.0,103.0,5.0,1150000.0,981000.0
2016 Maruti Baleno DELTA PETROL 1.2,Gurugram,Hatchback,2016,72633,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,562000.0
2011 Maruti Swift VXI,Noida,Hatchback,2011,86282,Petrol,Manual,2,22.0,1197.0,88.0,5.0,850000.0,322000.0
2019 Maruti Baleno DELTA PETROL 1.2,Ghaziabad,Hatchback,2019,24160,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,670000.0
2018 Maruti Celerio ZXI AMT (O),Faridabad,Hatchback,2018,95626,Petrol,Automatic,2,25.0,998.0,66.0,5.0,700000.0,428000.0
2015 Maruti Celerio VXI AMT,Delhi,Hatchback,2015,29628,Petrol,Automatic,1,25.0,998.0,66.0,5.0,700000.0,410000.0
2012 Maruti Ertiga ZDI,Gurugram,MPV,2012,106213,Diesel,Manual,1,20.5,1462.0,103.0,7.0,1150000.0,564000.0
2017 Maruti Swift VXI,Noida,Hatchback,2017,37343,Petrol,Manual,1,22.0,1197.0,88.0,5.0,850000.0,563000.0
2016 Maruti Celerio ZXI AMT,Ghaziabad,Hatchback,2016,43855,Petrol,Automatic,1,25.0,998.0,66.0,5.0,700000.0,445000.0
2015 Maruti Celerio VXI AMT,Faridabad,Hatchback,2015,52643,Petrol,Automatic,1,25.0,998.0,66.0,5.0,700000.0,404000.0
2020 Maruti Alto LXI O,Delhi,Hatchback,2020,2598,Petrol,Manual,1,24.0,998.0,66.0,5.0,600000.0,405000.0
2011 Maruti Alto K10 VXI,Gurugram,Hatchback,2011,109991,Petrol,Manual,2,24.0,998.0,66.0,5.0,600000.0,216000.0
2013 Maruti Ertiga VXI,Noida,MPV,2013,51980,Petrol,Manual,1,20.5,1462.0,103.0,7.0,1150000.0,617000.0
2018 Maruti Baleno DELTA PETROL 1.2,Ghaziabad,Hatchback,2018,45037,Petrol,Manual,2,22.3,1197.0,89.0,5.0,900000.0,532000.0
2022 Maruti Ertiga VXI SHVS,Faridabad,MPV,2022,9884,Petrol,Manual,1,20.5,1462.0,103.0,7.0,1150000.0,1033000.0
2013 Maruti Ertiga ZXI,Delhi,MPV,2013,92460,Petrol,Manual,2,20.5,1462.0,103.0,7.0,1150000.0,593000.0
2020 Maruti S PRESSO VXI PLUS AMT,Gurugram,Other,2020,18106,Petrol,Automatic,1,,,,,,486000.0
2017 Maruti Alto K10 VXI,Noida,Hatchback,2017,72033,Petrol,Manual,1,24.0,998.0,66.0,5.0,600000.0,334000.0
2019 Maruti Celerio ZXI AMT (O),Ghaziabad,Hatchback,2019,56397,Petrol,Automatic,1,25.0,998.0,66.0,5.0,700000.0,469000.0
2017 Maruti Baleno RS 1.0 PETROL,Faridabad,Hatchback,2017,36274,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,670000.0
2018 Maruti Celerio VXI AMT (O),Delhi,Hatchback,2018,10280,Petrol,Automatic,1,25.0,998.0,66.0,5.0,700000.0,517000.0
2016 Maruti Ciaz ZXI+,Gurugram,Sedan,2016,68828,Petrol,Manual,1,20.0,1462.0,103.0,5.0,1100000.0,678000.0
2014 Maruti Swift VXI,Noida,Hatchback,2014,75750,Petrol,Manual,2,22.0,1197.0,88.0,5.0,850000.0,466000.0
2014 Maruti Swift Dzire ZXI,Ghaziabad,Hatchback,2014,32287,Petrol,Manual,1,22.0,1197.0,88.0,5.0,850000.0,522000.0
2019 Maruti Baleno DELTA PETROL 1.2,Faridabad,Hatchback,2019,20945,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,668000.0
2017 Maruti Alto K10 VXI (O) AMT,Delhi,Hatchback,2017,32880,Petrol,Automatic,2,24.0,998.0,66.0,5.0,600000.0,373000.0
2018 Maruti Eeco 5 STR WITH A/C+HTR,Gurugram,MPV,2018,66374,Petrol,Manual,1,19.7,1196.0,79.0,5.0,650000.0,445000.0
2018 Maruti Swift VXI,Noida,Hatchback,2018,26638,Petrol,Manual,2,22.0,1197.0,88.0,5.0,850000.0,553000.0
2015 Maruti Ciaz VXI+,Ghaziabad,Sedan,2015,95738,Petrol,Manual,2,20.0,1462.0,103.0,5.0,1100000.0,495000.0
2021 Maruti Swift VXI,Faridabad,Hatchback,2021,13228,Petrol,Manual,1,22.0,1197.0,88.0,5.0,850000.0,662000.0
2018 Maruti Celerio X VXI (O),Delhi,Hatchback,2018,39995,Petrol,Manual,3,25.0,998.0,66.0,5.0,700000.0,393000.0
2012 Maruti Omni 5 STR,Gurugram,MPV,2012,37089,Petrol,Manual,1,16.0,796.0,32.0,8.0,500000.0,240000.0
2015 Maruti Celerio VXI,Noida,Hatchback,2015,46241,Petrol,Manual,2,25.0,998.0,66.0,5.0,700000.0,363000.0
2016 Maruti Baleno ZETA CVT PETROL 1.2,Ghaziabad,Hatchback,2016,83635,Petrol,Automatic,3,22.3,1197.0,89.0,5.0,900000.0,531000.0
2016 Maruti Swift ZXI,Faridabad,Hatchback,2016,74061,Petrol,Manual,2,22.0,1197.0,88.0,5.0,850000.0,507000.0
2023 Maruti Baleno ALPHA 1.2 AGS,Delhi,Hatchback,2023,5154,Petrol,Automatic,1,22.3,1197.0,89.0,5.0,900000.0,991000.0
2018 Maruti Ciaz ALPHA 1.5 SHVS PETROL,Gurugram,Sedan,2018,91521,Petrol,Manual,1,20.0,1462.0,103.0,5.0,1100000.0,655000.0
2016 Maruti Swift VXI,Noida,Hatchback,2016,44499,Petrol,Manual,2,22.0,1197.0,88.0,5.0,850000.0,505000.0
2021 Maruti Baleno DELTA PETROL 1.2,Ghaziabad,Hatchback,2021,17079,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,701000.0
2017 Maruti Ciaz ZXI+ AT,Faridabad,Sedan,2017,73371,Petrol,Automatic,1,20.0,1462.0,103.0,5.0,1100000.0,639000.0
2021 Maruti Vitara Brezza ZXI PLUS AT SHVS,Delhi,SUV,2021,22250,Petrol,Automatic,1,18.7,1462.0,103.0,5.0,1150000.0,1044000.0
2014 Maruti Swift VXI,Gurugram,Hatchback,2014,89872,Petrol,Manual,1,22.0,1197.0,88.0,5.0,850000.0,450000.0
2021 Maruti S PRESSO LXI,Noida,Other,2021,35273,Petrol,Manual,1,,,,,,368000.0
2019 Maruti Swift ZXI PLUS,Ghaziabad,Hatchback,2019,25462,Petrol,Manual,1,22.0,1197.0,88.0,5.0,850000.0,714000.0
2018 Maruti Swift ZXI AMT,Faridabad,Hatchback,2018,54397,Petrol,Automatic,1,22.0,1197.0,88.0,5.0,850000.0,665000.0
2022 Maruti Dzire ZXI Plus AMT,Delhi,Sedan,2022,9369,Petrol,Automatic,1,23.0,1197.0,89.0,5.0,900000.0,849000.0
2018 Maruti Baleno RS 1.0 PETROL,Gurugram,Hatchback,2018,61005,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,654000.0
2018 Maruti Swift VXI AMT,Noida,Hatchback,2018,29219,Petrol,Automatic,1,22.0,1197.0,88.0,5.0,850000.0,607000.0
2016 Maruti Ciaz ZDI SHVS,Ghaziabad,Sedan,2016,60384,Diesel,Manual,2,20.0,1462.0,103.0,5.0,1100000.0,661000.0
2014 Maruti Ertiga VXI,Faridabad,MPV,2014,92745,Petrol,Manual,2,20.5,1462.0,103.0,7.0,1150000.0,571000.0
2017 Maruti Baleno ALPHA PETROL 1.2,Delhi,Hatchback,2017,49591,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,664000.0
2016 Maruti Baleno ALPHA PETROL 1.2,Gurugram,Hatchback,2016,27306,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,634000.0
2014 Maruti Alto K10 VXI,Noida,Hatchback,2014,99832,Petrol,Manual,2,24.0,998.0,66.0,5.0,600000.0,250000.0
2016 Maruti Celerio ZXI AMT,Ghaziabad,Hatchback,2016,28404,Petrol,Automatic,2,25.0,998.0,66.0,5.0,700000.0,420000.0
2018 Maruti Ciaz DELTA DIESEL 1.3,Faridabad,Sedan,2018,80245,Diesel,Manual,2,20.0,1462.0,103.0,5.0,1100000.0,701000.0
2016 Maruti Alto K10 VXI (O) AMT,Delhi,Hatchback,2016,30851,Petrol,Automatic,1,24.0,998.0,66.0,5.0,600000.0,369000.0
2017 Maruti Alto K10 VXI (O) AMT,Gurugram,Hatchback,2017,17897,Petrol,Automatic,1,24.0,998.0,66.0,5.0,600000.0,400000.0
2013 Maruti Wagon R 1.0 VXI,Noida,Hatchback,2013,76286,Petrol,Manual,1,22.0,1197.0,88.0,5.0,750000.0,335000.0
2016 Maruti Wagon R 1.0 VXI,Ghaziabad,Hatchback,2016,30478,Petrol,Manual,1,22.0,1197.0,88.0,5.0,750000.0,402000.0
2018 Maruti Celerio ZXI,Faridabad,Hatchback,2018,39085,Petrol,Manual,1,25.0,998.0,66.0,5.0,700000.0,493000.0
2016 Maruti Alto K10 VXI (O) AMT,Delhi,Hatchback,2016,15385,Petrol,Automatic,1,24.0,998.0,66.0,5.0,600000.0,388000.0
2015 Maruti Swift Dzire ZXI,Gurugram,Hatchback,2015,30728,Petrol,Manual,1,22.0,1197.0,88.0,5.0,850000.0,574000.0
2016 Maruti Ertiga VDI SHVS,Noida,MPV,2016,39774,Diesel,Manual,1,20.5,1462.0,103.0,7.0,1150000.0,832000.0
2019 Maruti New Wagon-R VXI (O) 1.2 AMT,Ghaziabad,Other,2019,16796,Petrol,Automatic,2,,,,,,500000.0
2016 Maruti Celerio ZXI (O),Faridabad,Hatchback,2016,16385,Petrol,Manual,2,25.0,998.0,66.0,5.0,700000.0,460000.0
2018 Maruti IGNIS SIGMA 1.2,Delhi,Hatchback,2018,73809,Petrol,Manual,1,20.9,1197.0,82.0,5.0,800000.0,428000.0
2016 Maruti Baleno ZETA PETROL 1.2,Gurugram,Hatchback,2016,47679,Petrol,Manual,2,22.3,1197.0,89.0,5.0,900000.0,551000.0
2019 Maruti New Wagon-R VXI 1.2 AMT,Noida,Other,2019,13515,Petrol,Automatic,2,,,,,,564000.0
2014 Maruti Alto 800 LXI,Ghaziabad,Hatchback,2014,56977,Petrol,Manual,2,24.0,998.0,66.0,5.0,600000.0,211000.0
